ano_laudo;documento;substancia;qtd_comprimidos_unidades;qtd_selos_unidades;qnt_solido_gramas;qtd_erva_gramas;qtd_papel_gramas;volume_ml;Grupo;Observação
2022;Laudo 387/2022-SETEC/SR/PF/MT;MDA;69;;;;;;drogas clássicas;
2022;Laudo 387/2022-SETEC/SR/PF/MT;MDA;100;;;;;;drogas clássicas;
2022;Laudo 387/2022-SETEC/SR/PF/MT;MDA;100;;;;;;drogas clássicas;
2022;Laudo 388/2022-NUTEC/DPF/SMA/RS;MDA;154;;;;;;drogas clássicas;
2022;Laudo 388/2022-NUTEC/DPF/SMA/RS;MDA;344;;;;;;drogas clássicas;
2022;Laudo 389/2022-NUTEC/DPF/UDI/MG;MDMA;;;11,00;;;;drogas clássicas;
2022;Laudo 3897/2022-SETEC/SR/PF/SP;DMT;;;1092,00;;;;drogas clássicas;
2022;Laudo 390/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 390/2022-SETEC/SR/PF/PR;MDMA;22;;;;;;drogas clássicas;
2022;Laudo 390/2022-SETEC/SR/PF/PR;MDMA;23;;;;;;drogas clássicas;
2022;Laudo 390/2022-SETEC/SR/PF/PR;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 390/2022-SETEC/SR/PF/PR;MDMA;30;;;;;;drogas clássicas;
2022;Laudo 391/2022-NUTEC/DPF/UDI/MG;LSD;;2;;;;;drogas clássicas;
2022;Laudo 3911/2022-SETEC/SR/PF/SP;DMT;;;1842,60;;;;drogas clássicas;
2022;Laudo 393/2022-NUTEC/DPF/UDI/MG;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 394/2022-NUTEC/DPF/UDI/MG;MDMA;;;2,50;;;;drogas clássicas;
2022;Laudo 395/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 395/2022-SETEC/SR/PF/MT;MDA;100;;;;;;drogas clássicas;
2022;Laudo 395/2022-SETEC/SR/PF/PR;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 396/2022-NUTEC/DPF/UDI/MG;MDMA;1;;;;;;drogas clássicas;
2022;Laudo 396/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 399/2022-NUTEC/DPF/FIG/PR;MDMA;158;;;;;;drogas clássicas;
2022;Laudo 399/2022-SETEC/SR/PF/GO;MDMA;;;1,10;;;;drogas clássicas;
2022;Laudo 400/2022-SETEC/SR/PF/GO;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 400/2022-SETEC/SR/PF/GO;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 401/2022-SETEC/SR/PF/AC;2C-B;10;;;;;;Feniletilaminas;
2022;Laudo 401/2022-SETEC/SR/PF/GO;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 401/2022-SETEC/SR/PF/PE;2C-B;10;;;;;;Feniletilaminas;
2022;Laudo 402/2022-SETEC/SR/PF/PE;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 403/2022-NUTEC/DPF/UDI/MG;MDMA;;;10,50;;;;drogas clássicas;
2022;Laudo 403/2022-SETEC/SR/PF/GO;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 403/2022-SETEC/SR/PF/RS;MDMA;;;6107,00;;;;drogas clássicas;
2022;Laudo 403/2022-SETEC/SR/PF/RS;MDA;453;;;;;;drogas clássicas;
2022;Laudo 404/2022-NUTEC/DPF/UDI/MG;MDMA;;;9,80;;;;drogas clássicas;
2022;Laudo 404/2022-SETEC/SR/PF/BA;MDMA;48;;;;;;drogas clássicas;
2022;Laudo 404/2022-SETEC/SR/PF/GO;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 4042/2022-SETEC/SR/PF/SP;DMT;;;1150,00;;;;drogas clássicas;
2022;Laudo 4043/2022-SETEC/SR/PF/SP;DMT;;;83,00;;;;drogas clássicas;
2022;Laudo 4044/2022-SETEC/SR/PF/SP;DMT;;;1112,00;;;;drogas clássicas;
2022;Laudo 405/2022-NUTEC/DPF/UDI/MG;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 405/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 405/2022-NUTEC/DPF/UDI/MG;MDMA;;;12,10;;;;drogas clássicas;
2022;Laudo 405/2022-SETEC/SR/PF/GO;MDMA;;;25,24;;;;drogas clássicas;
2022;Laudo 406/2022-NUTEC/DPF/UDI/MG;MDMA;;;5,50;;;;drogas clássicas;
2022;Laudo 406/2022-SETEC/SR/PF/PE;MDMA;;;10,11;;;;drogas clássicas;
2022;Laudo 406/2022-SETEC/SR/PF/PE;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 407/2022-NUTEC/DPF/UDI/MG;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 4070/2022-SETEC/SR/PF/SP;DMT;;;2184,00;;;;drogas clássicas;
2022;Laudo 408/2022-NUTEC/DPF/UDI/MG;MDMA;4;;;;;;drogas clássicas;
2022;Laudo 408/2022-SETEC/SR/PF/GO;MDMA;1;;;;;;drogas clássicas;
2022;Laudo 408/2022-SETEC/SR/PF/PE;MDMA;11;;;;;;drogas clássicas;
2022;Laudo 409/2022-SETEC/SR/PF/PR;MDMA;;;10,65;;;;drogas clássicas;
2022;Laudo 410/2022-NUTEC/DPF/UDI/MG;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 410/2022-SETEC/SR/PF/GO;MDMA;30;;;;;;drogas clássicas;
2022;Laudo 411/2022-NUTEC/DPF/UDI/MG;MDMA;;;10,00;;;;drogas clássicas;
2022;Laudo 412/2022-NUTEC/DPF/UDI/MG;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 413/2022-NUTEC/DPF/UDI/MG;MDMA;;;10,30;;;;drogas clássicas;
2022;Laudo 414/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 414/2022-SETEC/SR/PF/CE;MDA;100;;;;;;drogas clássicas;
2022;Laudo 414/2022-SETEC/SR/PF/PE;Cetamina;;;1,03;;;;Aril-ciclo-alquilaminas;
2022;Laudo 414/2022-SETEC/SR/PF/PE;MDMA;52;;;;;;drogas clássicas;
2022;Laudo 415/2022-NUTEC/DPF/UDI/MG;MDMA;31;;;;;;drogas clássicas;
2022;Laudo 415/2022-SETEC/SR/PF/GO;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 415/2022-SETEC/SR/PF/PR;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 416/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 416/2022-SETEC/SR/PF/GO;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 4166/2022-SETEC/SR/PF/SP;DMT;;;11151,40;;;;drogas clássicas;
2022;Laudo 417/2022-NUTEC/DPF/UDI/MG;MDMA;26;;;;;;drogas clássicas;
2022;Laudo 417/2022-SETEC/SR/PF/CE;MDMA;;;300,89;;;;drogas clássicas;
2022;Laudo 418/2022-NUTEC/DPF/UDI/MG;MDMA;;;4,90;;;;drogas clássicas;
2022;Laudo 419/2022-NUTEC/DPF/UDI/MG;MDMA;11;;;;;;drogas clássicas;
2022;Laudo 420/2022-NUTEC/DPF/UDI/MG;MDMA;;;4,90;;;;drogas clássicas;
2022;Laudo 421/2022-NUTEC/DPF/UDI/MG;MDMA;;;9,70;;;;drogas clássicas;
2022;Laudo 421/2022-SETEC/SR/PF/CE;MDMA;48;;;;;;drogas clássicas;
2022;Laudo 421/2022-SETEC/SR/PF/CE;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 421/2022-SETEC/SR/PF/CE;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 421/2022-SETEC/SR/PF/PE;MDMA;166;;;;;;drogas clássicas;
2022;Laudo 422/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 422/2022-SETEC/SR/PF/PE;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 423/2022-NUCRIM/SETEC/SR/PF/SP;Metanfetamina;;;5937,00;;;;drogas clássicas;
2022;Laudo 423/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 423/2022-SETEC/SR/PF/PE;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 427/2022-SETEC/SR/PF/CE;LSD;;50;;;;;drogas clássicas;
2022;Laudo 428/2022-SETEC/SR/PF/TO;LSD;;25;;;;;drogas clássicas;
2022;Laudo 4280/2022-SETEC/SR/PF/SP;MDA;11;;;;;;drogas clássicas;
2022;Laudo 430/2022-SETEC/SR/PF/TO;MDMA;200;;;;;;drogas clássicas;
2022;Laudo 431/2022-SETEC/SR/PF/PE;MDMA;60;;;;;;drogas clássicas;
2022;Laudo 432/2022-SETEC/SR/PF/GO;MDMA;;;4,67;;;;drogas clássicas;
2022;Laudo 4327/2022-SETEC/SR/PF/SP;MDMA;;;9851,00;;;;drogas clássicas;
2022;Laudo 433/2022-SETEC/SR/PF/GO;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 433/2022-SETEC/SR/PF/GO;MDMA;14;;;;;;drogas clássicas;
2022;Laudo 433/2022-SETEC/SR/PF/GO;MDMA;27;;;;;;drogas clássicas;
2022;Laudo 434/2022-INC/DITEC/PF;MDMA;;;5,00;;;;drogas clássicas;
2022;Laudo 435/2022-SETEC/SR/PF/AC;MDMA;;;0,02;;;;drogas clássicas;
2022;Laudo 435/2022-SETEC/SR/PF/GO;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 437/2022-INC/DITEC/PF;MDMA;;;1,00;;;;drogas clássicas;
2022;Laudo 437/2022-SETEC/SR/PF/GO;MDMA;;;10,58;;;;drogas clássicas;
2022;Laudo 438/2022-SETEC/SR/PF/AM;Cetamina;;;0,71;;;;Aril-ciclo-alquilaminas;
2022;Laudo 4381/2022-SETEC/SR/PF/SP;Metanfetamina;;;1,70;;;;drogas clássicas;
2022;Laudo 439/2022-SETEC/SR/PF/AM;MDA;7;;;;;;drogas clássicas;
2022;Laudo 439/2022-SETEC/SR/PF/GO;MDMA;22;;;;;;drogas clássicas;
2022;Laudo 441/2022-SETEC/SR/PF/GO;MDMA;12;;;;;;drogas clássicas;
2022;Laudo 441/2022-SETEC/SR/PF/PE;MDMA;;;32,27;;;;drogas clássicas;
2022;Laudo 4441/2022-SETEC/SR/PF/SP;DMT;;;1810,00;;;;drogas clássicas;
2022;Laudo 445/2022-SETEC/SR/PF/GO;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 445/2022-SETEC/SR/PF/PR;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 446/2022-SETEC/SR/PF/GO;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 450/2022-SETEC/SR/PF/GO;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 450/2022-SETEC/SR/PF/PE;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 451/2022-SETEC/SR/PF/GO;MDMA;30;;;;;;drogas clássicas;
2022;Laudo 454/2022-SETEC/SR/PF/RR;MDA;25;;;;;;drogas clássicas;
2022;Laudo 454/2022-SETEC/SR/PF/RR;MDA;25;;;;;;drogas clássicas;
2022;Laudo 454/2022-SETEC/SR/PF/RR;MDA;25;;;;;;drogas clássicas;
2022;Laudo 454/2022-SETEC/SR/PF/RR;MDA;43;;;;;;drogas clássicas;
2022;Laudo 463/2022-SETEC/SR/PF/RR;MDMA;9;;;;;;drogas clássicas;
2022;Laudo 463/2022-SETEC/SR/PF/RR;MDA;387;;;;;;drogas clássicas;
2022;Laudo 464/2022-SETEC/SR/PF/GO;MDMA;1;;;;;;drogas clássicas;
2022;Laudo 464/2022-SETEC/SR/PF/GO;MDMA;3;;;;;;drogas clássicas;
2022;Laudo 466/2022-SETEC/SR/PF/RS;MDMA;15;;;;;;drogas clássicas;
2022;Laudo 467/2022-SETEC/SR/PF/RS;2C-B;52;;;;;;Feniletilaminas;
2022;Laudo 468/2022-SETEC/SR/PF/PB;MDA;;;700,00;;;;drogas clássicas;
2022;Laudo 471/2022-NUTEC/DPF/UDI/MG;MDA;6;;;;;;drogas clássicas;
2022;Laudo 471/2022-NUTEC/DPF/UDI/MG;MDA;9;;;;;;drogas clássicas;
2022;Laudo 471/2022-NUTEC/DPF/UDI/MG;MDA;1;;;;;;drogas clássicas;
2022;Laudo 476/2022-SETEC/SR/PF/AM;DOC;;24;;;;;Feniletilaminas;
2022;Laudo 476/2022-SETEC/SR/PF/CE;MDMA;46;;;;;;drogas clássicas;
2022;Laudo 476/2022-SETEC/SR/PF/CE;MDMA;146;;;;;;drogas clássicas;
2022;Laudo 476/2022-SETEC/SR/PF/PE;MDMA;30;;;;;;drogas clássicas;
2022;Laudo 478/2022-SETEC/SR/PF/CE;MDMA;16;;;;;;drogas clássicas;
2022;Laudo 479/2022-SETEC/SR/PF/PE;MDMA;11;;;;;;drogas clássicas;
2022;Laudo 482/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 482/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 485/2022-SETEC/SR/PF/PE;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 486/2022-NUCRIM/SETEC/SR/PF/SP;Cetamina;;;786,00;;;;Aril-ciclo-alquilaminas;
2022;Laudo 486/2022-SETEC/SR/PF/TO;MDMA;75;;;;;;drogas clássicas;
2022;Laudo 489/2022-SETEC/SR/PF/TO;MDMA;;;19,57;;;;drogas clássicas;
2022;Laudo 490/2022-NUTEC/DPF/CAS/SP;MDMA;;;13,73;;;;drogas clássicas;
2022;Laudo 490/2022-NUTEC/DPF/CAS/SP;LSD;;90;;;;;drogas clássicas;
2022;Laudo 490/2022-NUTEC/DPF/CAS/SP;MDMA;112;;;;;;drogas clássicas;
2022;Laudo 490/2022-NUTEC/DPF/CAS/SP;MDMA;427;;;;;;drogas clássicas;
2022;Laudo 490/2022-NUTEC/DPF/CAS/SP;MDMA;1545;;;;;;drogas clássicas;
2022;Laudo 490/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 491/2022-NUTEC/DPF/CAS/SP;Metanfetamina;;;49,90;;;;drogas clássicas;
2022;Laudo 491/2022-SETEC/SR/PF/CE;Metanfetamina;;;9,70;;;;drogas clássicas;
2022;Laudo 494/2022-SETEC/SR/PF/PB;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 498/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 498/2022-SETEC/SR/PF/PE;MDMA;1;;;;;;drogas clássicas;
2022;Laudo 502/2022-SETEC/SR/PF/PB;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 505/2022-SETEC/SR/PF/PA;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 508/2022-SETEC/SR/PF/PE;Bromazepam;57;;;;;;benzodiazepinas;
2022;Laudo 508/2022-SETEC/SR/PF/PR;MDMA;30;;;;;;drogas clássicas;
2022;Laudo 509/2022-NUTEC/DPF/UDI/MG;MDMA;207;;;;;;drogas clássicas;
2022;Laudo 509/2022-SETEC/SR/PF/PB;MDMA;1;;;;;;drogas clássicas;
2022;Laudo 509/2022-SETEC/SR/PF/PB;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 509/2022-SETEC/SR/PF/PR;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 511/2022-NUTEC/DPF/UDI/MG;MDMA;200;;;;;;drogas clássicas;
2022;Laudo 511/2022-SETEC/SR/PF/PR;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 513/2022-SETEC/SR/PF/PR;MDMA;22;;;;;;drogas clássicas;
2022;Laudo 513/2022-SETEC/SR/PF/PR;MDMA;;;103,50;;;;drogas clássicas;
2022;Laudo 513/2022-SETEC/SR/PF/PR;MDMA;99;;;;;;drogas clássicas;
2022;Laudo 513/2022-SETEC/SR/PF/PR;MDMA;127;;;;;;drogas clássicas;
2022;Laudo 514/2022-NUTEC/DPF/UDI/MG;MDA;400;;;;;;drogas clássicas;
2022;Laudo 514/2022-SETEC/SR/PF/BA;MDA;4;;;;;;drogas clássicas;
2022;Laudo 514/2022-SETEC/SR/PF/PB;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 515/2022-SETEC/SR/PF/PB;MDMA;21;;;;;;drogas clássicas;
2022;Laudo 515/2022-SETEC/SR/PF/PE;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 516/2022-NUTEC/DPF/UDI/MG;MDA;100;;;;;;drogas clássicas;
2022;Laudo 516/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 517/2022-NUTEC/DPF/UDI/MG;MDMA;101;;;;;;drogas clássicas;
2022;Laudo 518/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 519/2022-NUTEC/DPF/UDI/MG;MDA;966;;;;;;drogas clássicas;
2022;Laudo 520/2022-NUTEC/DPF/UDI/MG;MDA;503;;;;;;drogas clássicas;
2022;Laudo 520/2022-SETEC/SR/PF/PB;MDMA;;;1,10;;;;drogas clássicas;
2022;Laudo 520/2022-SETEC/SR/PF/PR;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 521/2022-NUCRIM/SETEC/SR/PF/SP;Cetamina;;;972,80;;;;Aril-ciclo-alquilaminas;
2022;Laudo 521/2022-NUTEC/DPF/UDI/MG;MDMA;150;;;;;;drogas clássicas;
2022;Laudo 521/2022-SETEC/SR/PF/PB;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 521/2022-SETEC/SR/PF/PR;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 522/2022-SETEC/SR/PF/PB;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 522/2022-SETEC/SR/PF/PR;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 523/2022-NUTEC/DPF/UDI/MG;MDMA;;;50,90;;;;drogas clássicas;
2022;Laudo 523/2022-SETEC/SR/PF/PB;MDMA;;;1,10;;;;drogas clássicas;
2022;Laudo 524/2022-NUTEC/DPF/UDI/MG;MDMA;;;10,90;;;;drogas clássicas;
2022;Laudo 525/2022-NUTEC/DPF/UDI/MG;MDMA;;;51,80;;;;drogas clássicas;
2022;Laudo 526/2022-SETEC/SR/PF/PB;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 527/2022-SETEC/SR/PF/PB;MDMA;;;9,90;;;;drogas clássicas;
2022;Laudo 528/2022-SETEC/SR/PF/CE;MDMA;;;9,95;;;;drogas clássicas;
2022;Laudo 528/2022-SETEC/SR/PF/PB;MDMA;9;;;;;;drogas clássicas;
2022;Laudo 531/2022-SETEC/SR/PF/BA;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 535/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2500,00;outras substâncias sintéticas;
2022;Laudo 535/2022-SETEC/SR/PF/PE;MDMA;2;;;;;;drogas clássicas;
2022;Laudo 536/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2500,00;outras substâncias sintéticas;
2022;Laudo 542/2022-INC/DITEC/PF;MDA;2;;;;;;drogas clássicas;
2022;Laudo 542/2022-SETEC/SR/PF/CE;LSD;;460;;;;;drogas clássicas;
2022;Laudo 546/2022-SETEC/SR/PF/PR;MDMA;49;;;;;;drogas clássicas;
2022;Laudo 547/2022-SETEC/SR/PF/CE;25E-NBOH;;25;;;;;Feniletilaminas;
2022;Laudo 547/2022-SETEC/SR/PF/CE;25E-NBOH;;25;;;;;Feniletilaminas;
2022;Laudo 549/2022-SETEC/SR/PF/CE;25E-NBOH;;25;;;;;Feniletilaminas;
2022;Laudo 549/2022-SETEC/SR/PF/CE;25E-NBOH;;25;;;;;Feniletilaminas;
2022;Laudo 549/2022-SETEC/SR/PF/MT;25E-NBOH;;25;;;;;Feniletilaminas;
2022;Laudo 553/2022-SETEC/SR/PF/CE;25E-NBOH;;25;;;;;Feniletilaminas;
2022;Laudo 553/2022-SETEC/SR/PF/MT;MDA;401;;;;;;drogas clássicas;
2022;Laudo 553/2022-SETEC/SR/PF/MT;MDA;280;;;;;;drogas clássicas;
2022;Laudo 556/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2912,30;outras substâncias sintéticas;
2022;Laudo 556/2022-SETEC/SR/PF/CE;MDA;158;;;;;;drogas clássicas;
2022;Laudo 556/2022-SETEC/SR/PF/CE;MDMA;100;;;;;;drogas clássicas;
2022;Laudo 557/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;5210,30;outras substâncias sintéticas;
2022;Laudo 558/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2716,30;outras substâncias sintéticas;
2022;Laudo 559/2022-SETEC/SR/PF/MS;MDA;2;;;;;;drogas clássicas;
2022;Laudo 560/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;4606,60;outras substâncias sintéticas;
2022;Laudo 563/2022-SETEC/SR/PF/PE;5-MAPB;6;;;;;;feniletilaminas;
2022;Laudo 568/2022-SETEC/SR/PF/PR;MDMA;8;;;;;;drogas clássicas;
2022;Laudo 574/2022-SETEC/SR/PF/CE;MDA;494;;;;;;drogas clássicas;
2022;Laudo 577/2022-SETEC/SR/PF/PB;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 577/2022-SETEC/SR/PF/TO;MDMA;15;;;;;;drogas clássicas;
2022;Laudo 579/2022-SETEC/SR/PF/RS;MDMA;;;11,32;;;;drogas clássicas;
2022;Laudo 580/2022-SETEC/SR/PF/PE;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 580/2022-SETEC/SR/PF/RS;MDMA;;;11,73;;;;drogas clássicas;
2022;Laudo 582/2022-SETEC/SR/PF/RO;MDMA;;;0,36;;;;drogas clássicas;
2022;Laudo 584/2022-SETEC/SR/PF/RS;MDMA;;;11,19;;;;drogas clássicas;
2022;Laudo 586/2022-SETEC/SR/PF/BA;MDA;1;;;;;;drogas clássicas;
2022;Laudo 586/2022-SETEC/SR/PF/PE;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 586/2022-SETEC/SR/PF/RS;MDMA;;;12,34;;;;drogas clássicas;
2022;Laudo 593/2022-SETEC/SR/PF/AM;MDMA;696;;;;;;drogas clássicas;
2022;Laudo 593/2022-SETEC/SR/PF/PB;MDMA;1;;;;;;drogas clássicas;
2022;Laudo 593/2022-SETEC/SR/PF/PB;MDMA;1;;;;;;drogas clássicas;
2022;Laudo 593/2022-SETEC/SR/PF/PB;MDMA;4;;;;;;drogas clássicas;
2022;Laudo 593/2022-SETEC/SR/PF/PB;MDMA;6;;;;;;drogas clássicas;
2022;Laudo 593/2022-SETEC/SR/PF/PB;MDMA;11;;;;;;drogas clássicas;
2022;Laudo 593/2022-SETEC/SR/PF/RS;MDMA;;;10,98;;;;drogas clássicas;
2022;Laudo 593/2022-SETEC/SR/PF/TO;25B-NBOH;;498;;;;;Feniletilaminas;
2022;Laudo 593/2022-SETEC/SR/PF/TO;25B-NBOH;;498;;;;;Feniletilaminas;
2022;Laudo 598/2022-INC/DITEC/PF;MDA;53;;;;;;drogas clássicas;
2022;Laudo 599/2022-SETEC/SR/PF/PE;2C-B;5;;;;;;Feniletilaminas;
2022;Laudo 599/2022-SETEC/SR/PF/RS;MDMA;;;10,80;;;;drogas clássicas;
2022;Laudo 602/2022-SETEC/SR/PF/RS;MDMA;;;10,45;;;;drogas clássicas;
2022;Laudo 603/2022-SETEC/SR/PF/MT;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 603/2022-SETEC/SR/PF/MT;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 603/2022-SETEC/SR/PF/MT;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 603/2022-SETEC/SR/PF/MT;MDMA;25;;;;;;drogas clássicas;
2022;Laudo 606/2022-SETEC/SR/PF/PR;MDMA;250;;;;;;drogas clássicas;
2022;Laudo 610/2022-SETEC/SR/PF/RS;Anfetamina;;;1,73;;;;drogas clássicas;
2022;Laudo 611/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2800,00;outras substâncias sintéticas;
2022;Laudo 612/2022-NUCRIM/SETEC/SR/PF/RJ;GBL;;;;;;2000,00;outras substâncias sintéticas;
2022;Laudo 612/2022-SETEC/SR/PF/AM;MDA;20;;;;;;drogas clássicas;
2022;Laudo 612/2022-SETEC/SR/PF/AM;MDA;28;;;;;;drogas clássicas;
2022;Laudo 612/2022-SETEC/SR/PF/AM;MDA;2;;;;;;drogas clássicas;
2022;Laudo 623/2022-SETEC/SR/PF/PB;MDMA;;;4,65;;;;drogas clássicas;
2022;Laudo 624/2022-NUTEC/DPF/UDI/MG;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 624/2022-NUTEC/DPF/UDI/MG;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 624/2022-NUTEC/DPF/UDI/MG;MDMA;15;;;;;;drogas clássicas;
2022;Laudo 624/2022-NUTEC/DPF/UDI/MG;MDMA;15;;;;;;drogas clássicas;
2022;Laudo 624/2022-NUTEC/DPF/UDI/MG;MDMA;29;;;;;;drogas clássicas;
2022;Laudo 624/2022-NUTEC/DPF/UDI/MG;MDMA;29;;;;;;drogas clássicas;
2022;Laudo 625/2022-NUTEC/DPF/UDI/MG;MDMA;20;;;;;;drogas clássicas;
2022;Laudo 625/2022-SETEC/SR/PF/CE;MDMA;110;;;;;;drogas clássicas;
2022;Laudo 626/2022-NUTEC/DPF/UDI/MG;MDMA;9;;;;;;drogas clássicas;
2022;Laudo 627/2022-NUTEC/DPF/UDI/MG;MDMA;1;;;;;;drogas clássicas;
2022;Laudo 627/2022-NUTEC/DPF/UDI/MG;MDMA;10;;;;;;drogas clássicas;
2022;Laudo 628/2022-NUTEC/DPF/UDI/MG;MDMA;21;;;;;;drogas clássicas;
2022;Laudo 629/2022-NUTEC/DPF/UDI/MG;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 629/2022-NUTEC/DPF/UDI/MG;MDMA;50;;;;;;drogas clássicas;
2022;Laudo 629/2022-NUTEC/DPF/UDI/MG;MDMA;100;;;;;;drogas clássicas;
2022;Laudo 629/2022-SETEC/SR/PF/RS;MDMA;;;5,57;;;;drogas clássicas;
2022;Laudo 630/2022-NUTEC/DPF/UDI/MG;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 630/2022-NUTEC/DPF/UDI/MG;MDMA;;;5,10;;;;drogas clássicas;
2022;Laudo 631/2022-NUTEC/DPF/UDI/MG;MDMA;;;5,20;;;;drogas clássicas;
2022;Laudo 631/2022-SETEC/SR/PF/CE;MDMA;5;;;;;;drogas clássicas;
2022;Laudo 632/2022-NUTEC/DPF/UDI/MG;MDMA;;;1,10;;;;drogas clássicas;
2022;Laudo 633/2022-NUTEC/DPF/UDI/MG;MDMA;;;10,00;;;;drogas clássicas;
2022;Laudo 633/2022-SETEC/SR/PF/PR;MDMA;30;;;;;;drogas clássicas;
2022;Laudo 634/2022-INC/DITEC/PF;MDA;2;;;;;;drogas clássicas;
2022;Laudo 634/2022-NUTEC/DPF/UDI/MG;MDMA;;;20,20;;;;drogas clássicas;
2022;Laudo 635/2022-NUTEC/DPF/UDI/MG;MDMA;;;1,00;;;;drogas clássicas;
2022;Laudo 636/2022-NUTEC/DPF/UDI/MG;MDMA;;;27,00;;;;drogas clássicas;
2022;Laudo 637/2022-NUTEC/DPF/UDI/MG;MDMA;;;1,10;;;;drogas clássicas;
2022;Laudo 638/2022-NUTEC/DPF/UDI/MG;MDMA;;;1,10;;;;drogas clássicas;
2022;Laudo 639/2022-NUTEC/DPF/UDI/MG;MDMA;;;10,00;;;;drogas clássicas;
